company_idx,tau_0.01,tau_0.02,tau_0.03,tau_0.05,tau_0.075,tau_0.1,tau_0.125,tau_0.15,tau_0.2,tau_0.25,tau_0.3,tau_0.375,tau_0.45,tau_0.55,tau_0.65,tau_0.75,tau_0.85,tau_1
433,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,700000.0,700000.0,700000.0,700000.0,700000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0
434,8595.0,8595.0,8595.0,8595.0,8595.0,8595.0,8595.0,8595.0,8595.0,8595.0,8595.0,8595.0,8595.0,8595.0,8595.0,32848.0,32848.0,32848.0
435,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,387500.0,387500.0,471163.0,511163.0,511163.0,1416163.0,1416163.0,1416163.0,3416163.0,3716163.0
436,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,11000000.0,11000000.0
437,20000.0,20000.0,20000.0,20000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
438,2875825.0,2875825.0,2875825.0,2875825.0,2875825.0,2875825.0,2875825.0,2875825.0,2875825.0,2875825.0,6201649.0,6201649.0,6201649.0,6201649.0,6201649.0,6201649.0,6201649.0,6201649.0
439,731500.0,731500.0,731500.0,731500.0,731500.0,731500.0,731500.0,1620840.0,1620840.0,1620840.0,1620840.0,1620840.0,1620840.0,1620840.0,1620840.0,1620840.0,1620840.0,1620840.0
440,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,2100000.0
441,21000000.0,21000000.0,21000000.0,21000000.0,21000000.0,21000000.0,21000000.0,21000000.0,21000000.0,53000000.0,53000000.0,53000000.0,53000000.0,53000000.0,53000000.0,95000000.0,95000000.0,120000000.0
442,6200000.0,6200000.0,6200000.0,6200000.0,6200000.0,6200000.0,6200000.0,8960600.0,8960600.0,8960600.0,8960600.0,8960600.0,8960600.0,8960600.0,24399800.0,24399800.0,24399800.0,24399800.0
443,230000.0,230000.0,230000.0,230000.0,230000.0,230000.0,230000.0,230000.0,230000.0,230000.0,330000.0,330000.0,2830000.0,4105750.0,5355250.0,5355250.0,5355250.0,5355250.0
444,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,7090000.0
445,402000.0,402000.0,402000.0,402000.0,402000.0,402000.0,402000.0,402000.0,402000.0,402000.0,402000.0,934850.0,934850.0,934850.0,934850.0,934850.0,934850.0,934850.0
446,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,1000000.0,1000000.0,1000000.0,1900000.0,1900000.0,3325000.0,3325000.0
447,2700000.0,2700000.0,2700000.0,2700000.0,2700000.0,2700000.0,2700000.0,2700000.0,2700000.0,4795519.0,4795519.0,4795519.0,4795519.0,4795519.0,4795519.0,4795519.0,4795519.0,4795519.0
448,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,750000.0,750000.0,750000.0,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0
449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,2000000.0,2000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0
450,5250000.0,5250000.0,5250000.0,5250000.0,5250000.0,5250000.0,5250000.0,5250000.0,5250000.0,5250000.0,5250000.0,12250000.0,12250000.0,12250000.0,12250000.0,12250000.0,12250000.0,12250000.0
451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0
453,16000000.0,16000000.0,16000000.0,16000000.0,16000000.0,16000000.0,16000000.0,16000000.0,36000000.0,36000000.0,36000000.0,36000000.0,48350000.0,48350000.0,48350000.0,48350000.0,48350000.0,48350000.0
454,3700004.0,3700004.0,3700004.0,3700004.0,3700004.0,3700004.0,3700004.0,3700004.0,3700004.0,3700004.0,3700004.0,3700004.0,3700004.0,56200004.0,56200004.0,70200004.0,70200004.0,70200004.0
455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0
456,2130000.0,2130000.0,2130000.0,2130000.0,2130000.0,2130000.0,2130000.0,2130000.0,2130000.0,2130000.0,3240361.0,3240361.0,3240361.0,3240361.0,5401819.0,5401819.0,5401819.0,16492907.0
457,4326603.0,4326603.0,4326603.0,4326603.0,4326603.0,4326603.0,4326603.0,4326603.0,4326603.0,16829508.0,16829508.0,16829508.0,16829508.0,16829508.0,28793158.0,28793158.0,28793158.0,48793158.0
458,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,4250000.0,6250000.0,6250000.0,6250000.0,6250000.0,9050000.0
459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,480000.0,480000.0,480000.0,480000.0,1080000.0,1080000.0,1080000.0
461,910000.0,910000.0,910000.0,910000.0,910000.0,1910000.0,1910000.0,1910000.0,1910000.0,1910000.0,1910000.0,1910000.0,1910000.0,1910000.0,1910000.0,1910000.0,1910000.0,1910000.0
462,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,1275000.0,1275000.0,1275000.0,1275000.0
463,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0
464,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0
465,1900000.0,1900000.0,1900000.0,1900000.0,1900000.0,1900000.0,1900000.0,1900000.0,3540000.0,3540000.0,3540000.0,4901574.0,4901574.0,4901574.0,4901574.0,4901574.0,4901574.0,4901574.0
466,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,550000.0,550000.0,550000.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0
467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,3105000.0,3105000.0,3105000.0,3105000.0,3105000.0,3105000.0,3105000.0,3105000.0,3105000.0,3105000.0,3105000.0,6140000.0,6140000.0,6140000.0,9140000.0,9140000.0,11289000.0,11289000.0
469,1556500.0,1556500.0,1556500.0,3812835.0,3812835.0,3812835.0,3812835.0,3812835.0,3812835.0,3812835.0,3812835.0,3812835.0,3812835.0,3812835.0,3812835.0,3812835.0,3812835.0,3812835.0
470,6053722.0,6053722.0,6053722.0,6053722.0,6053722.0,6053722.0,10653722.0,10653722.0,10653722.0,10653722.0,10653722.0,10653722.0,10653722.0,10653722.0,10653722.0,10653722.0,10653722.0,10653722.0
471,13295000.0,13295000.0,13295000.0,20795000.0,20795000.0,20795000.0,20795000.0,20795000.0,20795000.0,20795000.0,20795000.0,20795000.0,54795000.0,62295000.0,62295000.0,62295000.0,103795000.0,103795000.0
472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,118000000.0,1418000000.0
473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,14272598.0
475,1217250.0,1217250.0,1217250.0,1217250.0,1217250.0,1217250.0,1217250.0,1217250.0,2342250.0,2342250.0,2342250.0,2342250.0,2342250.0,2342250.0,2342250.0,2342250.0,2342250.0,2342250.0
476,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0
477,246029.0,246029.0,246029.0,246029.0,1246029.0,1246029.0,1246029.0,1246029.0,1246029.0,1246029.0,1246029.0,1246029.0,1246029.0,1246029.0,1246029.0,1246029.0,4246029.0,4246029.0
478,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,1950000.0,1950000.0,1950000.0,1950000.0,1950000.0,1950000.0,1950000.0
479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,7350000.0,7350000.0,7350000.0,7350000.0,19350000.0,19350000.0,19350000.0,19350000.0,19350000.0,19350000.0
482,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0
483,7300000.0,7300000.0,7300000.0,7300000.0,7300000.0,7300000.0,7300000.0,7300000.0,7300000.0,7300000.0,7300000.0,7300000.0,7300000.0,7300000.0,7300000.0,7300000.0,36847402.0,36847402.0
484,353773.0,353773.0,353773.0,353773.0,353773.0,353773.0,353773.0,353773.0,353773.0,353773.0,353773.0,1904160.0,1904160.0,1904160.0,1904160.0,1904160.0,11182848.0,11182848.0
485,300015.0,300015.0,300015.0,300015.0,300015.0,300015.0,300015.0,300015.0,300015.0,300015.0,300015.0,1800015.0,1800015.0,1800015.0,1800015.0,1800015.0,1800015.0,1800015.0
486,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,13000000.0,13000000.0,21619991.0,31619991.0,36102807.0,36102807.0,36102807.0
487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,1300000.0,1300000.0,1300000.0,1300000.0,9150000.0,9150000.0,9150000.0,9150000.0,9150000.0,9150000.0,9150000.0,9150000.0,9150000.0,9150000.0,9150000.0,9150000.0,9150000.0,9458000.0
489,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,134997.0,134997.0,134997.0,1534997.0,1534997.0,1892730.0
490,750000.0,750000.0,750000.0,750000.0,750000.0,750000.0,750000.0,1750000.0,1750000.0,1750000.0,2750000.0,3250000.0,3750000.0,3750000.0,6270000.0,6270000.0,7496000.0,7496000.0
491,405000.0,405000.0,405000.0,405000.0,405000.0,1155000.0,1155000.0,1155000.0,1155000.0,7155000.0,7155000.0,7155000.0,7155000.0,7155000.0,7155000.0,7176000.0,16176000.0,16176000.0
492,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,130000.0,130000.0,130000.0,130000.0,130000.0
493,100000.0,100000.0,100000.0,100000.0,100000.0,253194.0,253194.0,253194.0,253194.0,253194.0,253194.0,253194.0,253194.0,253194.0,253194.0,253194.0,253194.0,253194.0
494,40000.0,40000.0,40000.0,40000.0,1740000.0,1740000.0,1740000.0,1740000.0,1740000.0,1740000.0,1740000.0,1740000.0,1740000.0,1740000.0,1740000.0,1740000.0,1740000.0,1740000.0
495,430386.0,430386.0,430386.0,430386.0,430386.0,430386.0,430386.0,430386.0,430386.0,430386.0,430386.0,430386.0,430386.0,2194060.0,2194060.0,2194060.0,2194060.0,2194060.0
496,1040000.0,1040000.0,1040000.0,1040000.0,1040000.0,1040000.0,1040000.0,1040000.0,1040000.0,6040000.0,6040000.0,6381250.0,6381250.0,9553625.0,9553625.0,9553625.0,9553625.0,9553625.0
497,1440600.0,1440600.0,1440600.0,1440600.0,1440600.0,1440600.0,1440600.0,1440600.0,1440600.0,1440600.0,1440600.0,1440600.0,1440600.0,6065500.0,6065500.0,6065500.0,6065500.0,6065500.0
498,3540000.0,3540000.0,3540000.0,3540000.0,3540000.0,3540000.0,3540000.0,3540000.0,3540000.0,3540000.0,3540000.0,3540000.0,3540000.0,3540000.0,3540000.0,3540000.0,3540000.0,3540000.0
499,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,715000.0,715000.0,4715000.0,4715000.0,4715000.0,4715000.0,4715000.0,4715000.0,4715000.0,4715000.0,4715000.0,4715000.0
500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0
501,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,22000000.0,22964000.0,22964000.0,22964000.0,22964000.0,22964000.0,22964000.0
502,0.0,0.0,0.0,0.0,0.0,700000.0,700000.0,700000.0,700000.0,700000.0,700000.0,700000.0,700000.0,700000.0,700000.0,700000.0,700000.0,700000.0
503,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0
504,1712225.0,1712225.0,1712225.0,1712225.0,1712225.0,1712225.0,1712225.0,1712225.0,1712225.0,1712225.0,1712225.0,3026891.0,3026891.0,3026891.0,4026891.0,4026891.0,4026891.0,4026891.0
505,1750002.0,1750002.0,1750002.0,1750002.0,1750002.0,1750002.0,1750002.0,1750002.0,1750002.0,1750002.0,2950002.0,2950002.0,2950002.0,2950002.0,2950002.0,2950002.0,9950002.0,9950002.0
506,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,7499990.0
507,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2440000.0,5131190.0
508,456564.0,456564.0,456564.0,456564.0,456564.0,456564.0,456564.0,456564.0,456564.0,456564.0,456564.0,978637.0,978637.0,978637.0,978637.0,978637.0,978637.0,978637.0
509,3650000.0,3650000.0,3650000.0,3650000.0,3650000.0,16650000.0,16650000.0,16650000.0,16650000.0,16975000.0,18275000.0,39275000.0,39275000.0,39275000.0,66775000.0,69775000.0,104775000.0,104775000.0
510,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,32500000.0,32500000.0,32500000.0,32500000.0,32500000.0,32500000.0,32500000.0,43500000.0,43500000.0,43500000.0,43500000.0,63500000.0
511,1950000.0,1950000.0,1950000.0,1950000.0,1950000.0,1950000.0,1950000.0,1950000.0,1950000.0,1950000.0,1950000.0,1950000.0,4950000.0,4950000.0,10450000.0,10450000.0,22304410.0,22304410.0
512,145000.0,145000.0,145000.0,145000.0,145000.0,145000.0,145000.0,145000.0,145000.0,145000.0,145000.0,145000.0,145000.0,145000.0,595000.0,595000.0,595000.0,595000.0
513,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,3875493.0,4825493.0,4825493.0,5708020.0,5708020.0,5708020.0,5708020.0,5708020.0,5708020.0,5708020.0,5708020.0
514,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0
515,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0
516,2928257.0,2928257.0,2928257.0,2928257.0,2928257.0,2928257.0,2928257.0,2928257.0,2928257.0,9588257.0,9588257.0,9588257.0,9588257.0,9588257.0,9588257.0,9588257.0,9588257.0,9588257.0
517,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,32000000.0,32000000.0,32000000.0,32000000.0,32000000.0,32000000.0,32000000.0
518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,7400000.0,7400000.0,22400000.0,22400000.0,53400000.0
520,148000.0,148000.0,148000.0,148000.0,148000.0,148000.0,748000.0,748000.0,748000.0,748000.0,748000.0,748000.0,748000.0,2748000.0,2748000.0,2904714.0,3104714.0,3104714.0
521,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,11750000.0,11750000.0,11750000.0,11750000.0,17750000.0,17750000.0,36750000.0,36750000.0,36750000.0
522,1980000.0,1980000.0,1980000.0,1980000.0,1980000.0,1980000.0,1980000.0,1980000.0,3066000.0,3066000.0,3066000.0,3066000.0,19566000.0,19566000.0,49566000.0,49566000.0,49566000.0,179566000.0
523,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,7500000.0,7500000.0,14700000.0,29700000.0,29700000.0,77892396.0,77892396.0
524,10805381.0,10805381.0,10805381.0,10805381.0,10805381.0,10805381.0,10805381.0,20805381.0,20805381.0,20805381.0,20805381.0,20805381.0,28805381.0,28805381.0,28805381.0,28805381.0,28805381.0,28805381.0
525,0.0,0.0,0.0,0.0,0.0,0.0,2700000.0,2700000.0,2700000.0,2700000.0,13700000.0,13700000.0,13700000.0,38700000.0,83700000.0,83700000.0,83700000.0,189700000.0
526,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,110000.0,110000.0,230000.0,355000.0
527,2700000.0,28200000.0,28200000.0,28200000.0,28200000.0,28200000.0,28200000.0,28200000.0,28200000.0,28200000.0,28200000.0,28200000.0,28200000.0,28200000.0,28200000.0,28200000.0,28200000.0,309700000.0
528,2339789.0,2339789.0,2339789.0,2339789.0,2339789.0,2339789.0,2339789.0,2339789.0,2339789.0,2339789.0,2339789.0,2339789.0,2339789.0,2339789.0,2339789.0,4339789.0,17368631.0,17368631.0
529,16000.0,16000.0,16000.0,16000.0,516000.0,516000.0,516000.0,516000.0,516000.0,516000.0,516000.0,516000.0,516000.0,516000.0,516000.0,516000.0,516000.0,516000.0
530,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0
531,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,18500000.0,18500000.0,18500000.0,18500000.0,18500000.0,18500000.0,18500000.0,18500000.0
532,175000.0,175000.0,175000.0,175000.0,175000.0,1675000.0,1675000.0,1675000.0,1675000.0,1675000.0,1675000.0,1675000.0,1675000.0,1675000.0,1675000.0,1675000.0,1675000.0,1675000.0
533,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,8500000.0,8500000.0,8500000.0,8500000.0,16500000.0,16500000.0,16500000.0,16500000.0
534,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,5450000.0,5450000.0,5450000.0,8450000.0,8450000.0
535,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,33300000.0,33300000.0,33300000.0,33300000.0,33300000.0,33300000.0,33300000.0,33300000.0,33300000.0,41300000.0,41300000.0,41300000.0,41300000.0
536,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0
537,1900000.0,1900000.0,1900000.0,1900000.0,1900000.0,1900000.0,1900000.0,1900000.0,1900000.0,1900000.0,1900000.0,1900000.0,1900000.0,12400000.0,12400000.0,19800000.0,19800000.0,19800000.0
538,20854.0,20854.0,20854.0,20854.0,20854.0,20854.0,40281.0,82017.0,108579.0,108579.0,108579.0,108579.0,108579.0,108579.0,108579.0,108579.0,108579.0,108579.0
539,0.0,0.0,0.0,5530000.0,5530000.0,5530000.0,5530000.0,5530000.0,20383300.0,53663300.0,53663300.0,103663300.0,103663300.0,133663300.0,221663300.0,306663300.0,1224663300.0,1390267370.0
540,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,19000000.0,19000000.0,19000000.0,19000000.0
541,900492.0,900492.0,900492.0,900492.0,900492.0,900492.0,900492.0,900492.0,900492.0,900492.0,900492.0,900492.0,900492.0,900492.0,900492.0,1370492.0,1370492.0,1370492.0
542,54822.0,54822.0,54822.0,54822.0,54822.0,54822.0,54822.0,54822.0,54822.0,54822.0,54822.0,54822.0,54822.0,54822.0,54822.0,54822.0,302643.0,302643.0
543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999951.0,9999951.0,9999951.0,10119801.0,10119801.0,10119801.0,10119801.0,10119801.0,10119801.0,10119801.0
544,200000.0,200000.0,200000.0,200000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0
545,1175000.0,1175000.0,1175000.0,1175000.0,1175000.0,1175000.0,1175000.0,1175000.0,1175000.0,1175000.0,1175000.0,1175000.0,1175000.0,1175000.0,8231053.0,8231053.0,12731053.0,12731053.0
546,277000.0,277000.0,277000.0,277000.0,277000.0,277000.0,277000.0,277000.0,277000.0,277000.0,277000.0,277000.0,677000.0,677000.0,677000.0,677000.0,677000.0,677000.0
547,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0
548,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
549,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,4601259.0,4601259.0,4601259.0,4601259.0,4601259.0,4601259.0,4601259.0,4601259.0,4601259.0
550,368000.0,368000.0,368000.0,368000.0,368000.0,368000.0,1202389.0,1202389.0,1202389.0,1202389.0,1202389.0,1202389.0,1202389.0,3838559.0,6838559.0,6838559.0,6838559.0,6838559.0
551,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0
552,990000.0,990000.0,990000.0,990000.0,990000.0,990000.0,990000.0,990000.0,990000.0,990000.0,990000.0,1620030.0,1620030.0,1620030.0,1620030.0,1620030.0,1620030.0,1620030.0
553,11884138.0,11884138.0,11884138.0,11884138.0,11884138.0,11884138.0,11884138.0,19384138.0,19384138.0,19384138.0,19384138.0,19384138.0,24384138.0,24384138.0,24884138.0,24884138.0,24884138.0,30884138.0
554,942500.0,942500.0,942500.0,942500.0,942500.0,942500.0,1808651.0,1808651.0,1808651.0,1808651.0,1808651.0,1808651.0,1808651.0,1808651.0,1808651.0,3658651.0,3658651.0,3658651.0
555,370200.0,370200.0,370200.0,370200.0,370200.0,370200.0,370200.0,370200.0,370200.0,370200.0,370200.0,370200.0,370200.0,370200.0,370200.0,370200.0,370200.0,370200.0
556,1705581.0,1705581.0,1705581.0,1705581.0,1705581.0,1705581.0,1705581.0,1705581.0,1705581.0,1705581.0,1705581.0,4043914.0,4043914.0,4243914.0,4243914.0,4243914.0,4243914.0,4243914.0
557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4209965.0,4209965.0,4209965.0,4209965.0,4209965.0,4209965.0,4959965.0,4959965.0,28959965.0,28959965.0
558,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0
559,2954000.0,2954000.0,2954000.0,2954000.0,2954000.0,2954000.0,2954000.0,2954000.0,2954000.0,4874000.0,4874000.0,4874000.0,4874000.0,4874000.0,4874000.0,8827200.0,8827200.0,8827200.0
560,2740000.0,2740000.0,2740000.0,2740000.0,2740000.0,2740000.0,2740000.0,2740000.0,2740000.0,2740000.0,2740000.0,3247500.0,3247500.0,4177500.0,6927500.0,6927500.0,6927500.0,6927500.0
561,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,59503142.0
562,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0
563,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0
564,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,25000000.0,25000000.0,25000000.0,25000000.0
565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,800000.0,800000.0,800000.0,1800000.0,1800000.0,1800000.0,1800000.0,1800000.0,1800000.0,4800000.0,4800000.0
567,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1750000.0,1750000.0,1750000.0,2250000.0,2250000.0,2250000.0,2250000.0
568,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,433000.0,433000.0,433000.0,433000.0,433000.0,968000.0,968000.0,968000.0,968000.0,968000.0
569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
